psnr,ssim,subject
24.70746855862787,0.9480455871469351,3401_CINE_TWIX_RT_cine_meas_MID00207_FID54144_C_cineRT_sax_F10_12sh9ph_bw2Gp0_R
23.247138843258394,0.9285441372454764,3401_CINE_TWIX_Seg_cine_meas_MID00162_FID54099_cineSeg_sax_F6_bw2Gp0
33.59565400080466,0.9809965104536442,3401_CINE_TWIX_Seg_cine_meas_MID00163_FID54100_cineSeg_sax_F10_bw2Gp0
21.70865203263709,0.9136463879460661,3401_CINE_TWIX_Seg_cine_meas_MID00164_FID54101_cineSeg_sax_F4_bw2Gp0_R
23.987816115984327,0.9350453631803866,3401_CINE_TWIX_Seg_cine_meas_MID00165_FID54102_cineSeg_sax_F6_bw2Gp0_R
22.49668391418895,0.9181591297436632,3401_CINE_TWIX_Seg_cine_meas_MID00166_FID54103_cineSeg_sax_F10_bw2Gp0_R
26.418150620099894,0.9487946419021941,3401_CINE_TWIX_Seg_cine_meas_MID00196_FID54133_C_cineSeg_sax_F4_bw2Gp0
30.754221865143062,0.9764241871785758,3401_CINE_TWIX_Seg_cine_meas_MID00197_FID54134_C_cineSeg_sax_F6_bw2Gp0
20.58197176526308,0.9162195245474869,3401_CINE_TWIX_Seg_cine_meas_MID00198_FID54135_C_cineSeg_sax_F10_bw2Gp0
27.76641634916553,0.9607464713434583,3401_CINE_TWIX_Seg_cine_meas_MID00199_FID54136_C_cineSeg_sax_F4_bw2Gp0_R
22.746190397632315,0.9202526903734539,3401_CINE_TWIX_Seg_cine_meas_MID00200_FID54137_C_cineSeg_sax_F6_bw2Gp0_R
24.19700129560268,0.9438472460188796,3401_CINE_TWIX_Seg_cine_meas_MID00201_FID54138_C_cineSeg_sax_F10_bw2Gp0_R
30.85919950153401,0.9769266440560536,3412_Twix_Cine_RT_C_RT_cine_sax_meas_MID00315_FID54587_C_cineRT_sax_F4_12sh9ph_bw2Gp0
30.623956295258466,0.9820532039018076,3412_Twix_Cine_RT_C_RT_cine_sax_meas_MID00316_FID54588_C_cineRT_sax_F6_12sh9ph_bw2Gp0
30.661578627239876,0.9752836704886619,3412_Twix_Cine_RT_C_RT_cine_sax_meas_MID00317_FID54589_C_cineRT_sax_F10_12sh9ph_bw2Gp0
24.941961518521655,0.9523951311902412,3412_Twix_Cine_RT_C_RT_cine_sax_meas_MID00318_FID54590_C_cineRT_sax_F4_12sh9ph_bw2Gp0_R
34.65099859823361,0.9908933884281819,3412_Twix_Cine_RT_C_RT_cine_sax_meas_MID00319_FID54591_C_cineRT_sax_F6_12sh9ph_bw2Gp0_R
22.99879183745521,0.9430898279384728,3412_Twix_Cine_RT_C_RT_cine_sax_meas_MID00320_FID54592_C_cineRT_sax_F10_12sh9ph_bw2Gp0_R
22.229608480540435,0.9226613066066978,3412_Twix_Cine_RT_RT_cine_AORTA_meas_MID00295_FID54567_cineRT_AOR_F4_12sh9ph_bw2Gp0
19.48324704875857,0.9093695376384443,3412_Twix_Cine_RT_RT_cine_AORTA_meas_MID00296_FID54568_cineRT_AOR_F6_12sh9ph_bw2Gp0
21.318553272083253,0.9263738414098899,3412_Twix_Cine_RT_RT_cine_AORTA_meas_MID00297_FID54569_cineRT_AOR_F10_12sh9ph_bw2Gp0
21.810836507518516,0.9243885471155624,3412_Twix_Cine_RT_RT_cine_AORTA_meas_MID00298_FID54570_cineRT_AOR_F13_12sh9ph_bw2Gp0
31.389247560543637,0.9724544041674374,3412_Twix_Cine_RT_RT_cine_sax_meas_MID00284_FID54556_cineRT_sax_F4_12sh9ph_bw2Gp0
24.477605690954825,0.9341958682324435,3412_Twix_Cine_RT_RT_cine_sax_meas_MID00285_FID54557_cineRT_sax_F6_12sh9ph_bw2Gp0
24.935153295327545,0.9368571226624831,3412_Twix_Cine_RT_RT_cine_sax_meas_MID00286_FID54558_cineRT_sax_F10_12sh9ph_bw2Gp0
25.606977796850956,0.9527886012454111,3412_Twix_Cine_RT_RT_cine_sax_meas_MID00287_FID54559_cineRT_sax_F4_12sh9ph_bw2Gp0_R
24.66676689098516,0.9312271025445237,3412_Twix_Cine_RT_RT_cine_sax_meas_MID00288_FID54560_cineRT_sax_F6_12sh9ph_bw2Gp0_R
27.306895014099087,0.9624440243032919,3412_Twix_Cine_RT_RT_cine_sax_meas_MID00289_FID54561_cineRT_sax_F10_12sh9ph_bw2Gp0_R
18.57957204152754,0.8920866700468778,3412_Twix_Cine_seg_AORTA_meas_MID00290_FID54562_cineSeg_AOR_F4_bw2Gp0
19.54718541774972,0.9196603105814277,3412_Twix_Cine_seg_AORTA_meas_MID00291_FID54563_cineSeg_AOR_F6_bw2Gp0
20.952045978054,0.9245855744995433,3412_Twix_Cine_seg_AORTA_meas_MID00293_FID54565_cineSeg_AOR_F10_bw2Gp0
19.733101779327384,0.9044530373558362,3412_Twix_Cine_seg_AORTA_meas_MID00294_FID54566_cineSeg_AOR_F13_bw2Gp0
20.272355370899064,0.8910390677030441,3412_Twix_Cine_seg_AORTA_meas_MID00321_FID54593_C_cineSeg_AOR_F4_bw2Gp0
27.308946137202238,0.9588776499815396,3412_Twix_Cine_seg_AORTA_meas_MID00322_FID54594_C_cineSeg_AOR_F6_bw2Gp0
28.85650405703234,0.9764241325991507,3412_Twix_Cine_seg_AORTA_meas_MID00323_FID54595_C_cineSeg_AOR_F10_bw2Gp0
20.98119911449239,0.9177229875739544,3412_Twix_Cine_seg_AORTA_meas_MID00324_FID54596_C_cineSeg_AOR_F13_bw2Gp0
31.649880694183217,0.9746230613648186,CINE_TWIX_RT_cine_Twix_cine_RT_Freebreathing_lotsofartifacts_1stoneisactuallyBH_meas_MID00180_FID54117_FB_cineRT_sax_F4_12sh9ph_bw2Gp0_R
