psnr,ssim,subject
,,Center002_UIH_30T_umr880_P002_cine_sax
38.08855030672878,0.9863406324457176,Center002_UIH_30T_umr880_P002_lge_sax
44.43849092185361,0.9924532952354631,Center002_UIH_30T_umr880_P005_cine_lax_4ch
39.1330476446622,0.9821255512284315,Center002_UIH_30T_umr880_P005_lge_lax_4ch
42.0358046541019,0.9942080750142379,Center002_UIH_30T_umr880_P006_T2map
38.975580771936784,0.9889279526909206,Center002_UIH_30T_umr880_P007_T2map
44.19606866261004,0.9938878362329499,Center002_UIH_30T_umr880_P008_cine_lax_4ch
42.10638551465746,0.9904966218710154,Center002_UIH_30T_umr880_P009_lge_lax_3ch
39.99684967437666,0.9862897104441777,Center002_UIH_30T_umr880_P009_lge_lax_4ch
39.344561000180434,0.9846065854198855,Center002_UIH_30T_umr880_P010_lge_lax_2ch
39.4796645103243,0.9861182453716297,Center002_UIH_30T_umr880_P010_lge_lax_4ch
47.247323299670676,0.996553415575585,Center003_UIH_30T_umr880_P005_cine_lax_2ch
46.93438335088292,0.9973697540620322,Center003_UIH_30T_umr880_P006_T1w
38.88330021388809,0.9838704466310624,Center003_UIH_30T_umr880_P006_lge_lax_4ch
42.201544453960196,0.9904486746401561,Center003_UIH_30T_umr880_P009_cine_lax_3ch
57.934419794195456,0.9994158121036695,Center003_UIH_30T_umr880_P011_T1w
47.22706748504529,0.9968808827648079,Center003_UIH_30T_umr880_P011_cine_lax_2ch
39.02807367651426,0.9914208133751012,Center003_UIH_30T_umr880_P017_T2map
42.68592874801581,0.9925207351578099,Center003_UIH_30T_umr880_P017_cine_ot
55.57413584615779,0.999646058899254,Center003_UIH_30T_umr880_P019_T1w
36.06106705360272,0.9886474068141182,Center003_UIH_30T_umr880_P019_T2map
41.963031372986904,0.9945016490847659,Center003_UIH_30T_umr880_P019_cine_ot
38.59288695180176,0.9755767557882273,Center003_UIH_30T_umr880_P019_lge_lax_2ch
44.86717365280778,0.995875044515993,Center003_UIH_30T_umr880_P020_T1w
36.09682417205714,0.9777596898166634,Center003_UIH_30T_umr880_P022_lge_lax_4ch
